university name,YEAR_entry,yearSurvey ,City-ORIGIN,gEnder,Program level,FiEld,livingArrangement,part-time_job,ScholarShip,AGE ,gpa,SleepHours,Study hour(s),screenTime,exercise_hours,stressLevel
Technical University of Munich,2020.0,2021.0,Leipzig,  Female,BSc,Socialsci,Shared Apartment,No, Yes,22.2,3.27,6.5,"""1.9""",5.5,2.4,Moderate
Technical University of Munich,2019.0,2022.0,Bremen,Female,BSc,SocialSci,Dorm,Yes,No,24.0,2.48,6.9,"""4.9""",5.4,0.6,High
Technical University of Munich,2020.0,2022.0,Berlin,Male,BSc,STEM,Shared Apartment,No,Yes,18.2,2.88,7.8,"""4.4""",3.8,5.5,moderate
Technical University of Munich,2021.0,2021.0,Munich,Female,MSc,STEM,Shared Apartment,No,No,22.9,2.53,5.0,"""5.5""",7.3,0.6,High
Technical University of Munich,2020.0,2020.0,Cologne,Female,BSc,Business,Family Home,No,No,19.0,3.41,7.1,"""2.2""",4.7,2.6,Low
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,MSc,  Business,Shared Apartment,Yes,No,24.6,2.46,5.9,"""7.5""",6.8,0.0,High
 Technical University of Munich,2020.0,2022.0,Munich,Male,MSc,STEM,Shared Apartment,No,No,27.2,3.21,8.0,"""7.8""",2.6,3.2,Moderate
Technical University of Munich ,2019.0,2022.0, Berlin,Mal3,MSc,STEM,Dorm,No,Yes,27.8,2.94,7.9,"""5.8""",6.3,2.8,MODERATE
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM,Dorm,Yes,YES,18.7,3.06,6.7,"""3.6""",4.4,1.6,Moderate
T3chnical  Univ3rsity  of  Munich,2022.0,2022.0,Hamburg,Female,BSc,STEM,Family Home,Yes,No,19.9,2.74,5.8,"""4.7""",6.1,0.8,High
Technical University of Munich,2020.0,2021.0,Cologne,Female,MSc,Business,Dorm, No,Yes,23.6,2.66,6.1,"""3.7""",6.1,2.8,
Technical University of Munich,2020.0,2022.0,Hamburg,Male,BSc,,Dorm,Yes,No,20.5,2.79,8.3,"""4.3""",4.5,1.3, Moderate
Technical University of Munich,2020.0,2020.0,Munich,Female,MSc,Business,Alone,Yes,No,26.7,2.24,6.6,"""6.1""",5.2,1.8,High
Techn1cal Un1vers1ty of Mun1ch,2021.0,2022.0,Düsseldorf,Mal3,bsc,STEM,Alone,No,No,27.0,3.02,5.1,"""4.9""",3.7,5.7,Moderate
Technical University of Munich,2021.0,2021.0,Cologne,Male,BSc,STEM,Shared Apartment,Yes,No,21.6,2.17,4.9,"""5.5""",7.2,2.4,High
Technical University of Munich,2020.0,2022.0,Munich,Female,MSc,Humanities,Shared Apartment,No,No,25.5,3.19,6.3,"""5.2""",3.5,3.6,Moderate
Technical University of Munich,2019.0,2021.0,Frankfurt,Male,BSc,Business,Family Home,No,No,18.5,3.41,7.9,"""2.2""",5.2,2.2,Low
Technical University of Munich,2021.0,2022.0,Dresden,Male,BSc,STEM,Dorm,No,No,20.2,2.57,6.4,"""3.8""",6.0,1.5,High
Technical  University  of  Munich  ,2022.0,2022.0,Cologne,Female,BSc,STEM,Shared Apartment,Yes,Yes,19.1,2.5,6.0,"""7.5""",7.8,2.1,High
Technical University of Munich,2021.0,2022.0,Stuttgart,Female,BSc,Humanities,Shared Apartment,No,Yes,21.6,3.44,6.3,"""5.7""",5.2,6.7,Moderate
Technical University of Munich,2021.0,2021.0,Nuremberg,Female,MSc,SocialSci,Alone ,No,Yes,26.6,3.07,8.3,"""3.4""",5.4,2.1,Moderate
Technical University of Munich,2019.0,2019.0,Frankfurt,Male,BSc,Humanities,Alone,No,No,20.0,3.08,8.1,"""4.1""",5.5,3.2,Moderate
Technical University of Munich,2020.0,2021.0,Hannover,female,BSc,SocialSci,Shared Apartment,No,Yes,24.4,2.99,6.7,"""5.4""",2.6,1.4,moderate
Technical University of Munich,2020.0,2022.0,Dresden,Female,BSc,Business,Dorm,Yes,No,19.5,3.39,8.3,"""4.0""",3.5,0.0,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,Male,PhD ,Business,Shared Apartment,Yes,Yes,24.4,3.16,5.5,"""4.2""",4.6,0.8,High
Technical University of Munich,2022.0,2022.0,Cologne,Female,BSc,STEM,Dorm,No,No,22.0,3.03,7.0,"""3.9""",4.3,6.6,Moderate
Technical University of Munich,2022.0,2022.0,Düsseldorf,Female,PhD,SocialSci,Alone,Yes,No,25.7,2.86,6.7,"""4.4""",2.5,3.0,Moderate
Technical University of Munich,2022.0,2022.0,Nuremberg,Male,MSc,Business,Dorm,Yes,No,22.6,3.09,6.6,"""5.4""",6.8,4.8,High
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,BSc,STEM,Dorm,No,Yes,21.6,2.32,5.3,"""5.1""",5.8,2.2,High
Technical University of Munich,2022.0,2022.0,Berlin,Female,MSc,Humaniti3s,Shared Apartment,No,Yes,25.3,2.94,6.8,"""4.4""",5.4,0.0,High
Technical  University  Of  Munich,2019.0,2019.0,Stuttgart,Female,MSc,STEM,Shared Apartment,No,No,22.4,2.84,7.0,"""4.3""",4.1,0.9,Moderate
Technical University of Munich,2019.0,2022.0,Berlin,Female,BSc,STEM,Family Home,No,Yes,22.5,3.34,6.4,"""6.2""",5.0,3.5,Moderate
Technical University of Munich,2020.0,2020.0,Leipzig,Female,BSc,STEM,Dorm,No,Yes,22.4,3.49,8.6,"""3.0""",6.9,3.2,Moderate
Technical University of Munich,2021.0,2021.0,Frankfurt,Male,MSc,Humanities,family home,No,No,22.2,2.93,7.4,"""4.1""",5.2,2.9,Moderate
Technical University of Munich,2019.0,2019.0,Le1pz1g,Male, MSc,Health,Dorm,Yes,Yes,24.7,2.84,7.0,"""3.0""",6.1,1.4,High
Technical University of Munich,2022.0,2022.0,Bremen,Female,MSc,Business,Dorm,No,No,29.6,3.03,7.6,"""6.7""",4.1,4.3,Moderate
Technical University of Munich,2021.0,2021.0,Düsseldorf,Male,PhD,H3alth,Shared Apartment,Yes,No,30.7,2.48,6.2,"""8.0""",6.1,1.3,H1gh
Technical University 0f Munich,2021.0,2021.0,Stuttgart,Male,BSc,Humanities,Dorm,Yes,No,17.0,2.93,6.9,"""0.5""",7.9,2.7,moderate
Technical University of Munich,2020.0,2020.0,Leipzig,Male,MSc,Humanities,Shared Apartment,No,Yes,25.2,2.84,6.6,"""4.1""",7.9,3.0,High
Technical University of Munich,2020.0,2021.0,Bremen,Male,MSc,Humanities,Dorm,No,Yes,,2.82,5.7,"""6.1""",8.2,2.2,High
 Technical University of Munich,2020.0,2022.0,Bremen,Male,Bsc,STEM,Dorm,Yes,No,19.8,2.72,7.0,"""6.0""",5.9,0.8,High
Technical University of Munich,2022.0,2022.0,Berlin,Male,BSc,SocialSci,Shared Apartment,Yes,No,20.0,3.22,7.3,"""6.6""",5.3,1.4,High
Technical University of Munich,2021.0,2022.0,Stuttgart,Female,BSc,Business,Dorm,No,No,18.9,3.22,7.2,"""5.5""",4.7,5.8,Moderate
Technical University of Munich#,2022.0,2022.0,Hamburg,Male,MSc,SocialSci,Shared Apartment,Yes,Yes,27.8,3.66,8.6,"""4.9""",2.3,3.9,Low
Technical University of Munich,2020.0,2020.0,Bremen,Female ,bsc,stem,Family Home,NO,Yes  ,19.9,3.34,9.5,"""2.2""",3.4,4.5,Low
Technical University of Munich,2020.0,2022.0,Düsseldorf,Female,MSc,SocialSci,Dorm,Yes,No,24.7,3.23,6.8,"""4.3""",5.1,0.9,High
Techn1cal Un1vers1ty of Mun1ch,2021.0,2022.0,cologne,Male,BSc#,Health,Family Home,Yes,No,19.5,2.96,6.9,"""3.0""",4.7,0.0,Moderate
Technical University of Munich,2022.0,2022.0,Hamburg,Female,BSc,STEM,Dorm,No,No,20.3,2.72,7.1,"""2.1""",7.7,,High
Technical University of Munich,2022.0,2022.0,Munich,Female,BSc,Health,Shared Apartment,No,No,20.3,2.94,7.3,"""4.0""",7.3,4.1,Moderate
Technical University of Munich,2020.0,2022.0,,Female,BSc,STEM,Dorm,No,No,24.2,3.12,8.3,"""2.4""",4.3,3.0,Moderate
Technical University of Munich,2022.0,2022.0,Hamburg,Female,MSc  ,STEM,Family Home,Yes,No,23.2,3.01,8.1,"""3.5""",6.2,1.7,High
Technical University of Munich#,2019.0,2020.0,Berlin,Male,BSc,STEM,Shared Apartment,Yes,,21.4,2.44,5.1,"""4.2""",5.1,0.0,High
Technical University of Munich,2022.0,2022.0,Bremen,Male,MSc,Humanities,Shared Apartment,Yes,No,27.4,3.5,8.3,"""3.6""",6.3,3.5,Moderate
Technical University of Munich,2019.0,2022.0,Leipzig,Female,BSc,Business,Alone,No,Yes,19.7,3.37,9.3,"""3.1""",6.4,4.5,Moderate
Technical University of Munich,2020.0,2021.0,Hamburg,Female,PhD,STEM,Dorm,No,,33.8,2.82,5.6,"""6.6""",8.1,1.7,High
Technical University of Munich,2022.0,2022.0,Munich,Female,BSc,SocialSci,Alone,No,No,18.0,3.37,7.9,"""1.8""",4.3,1.4,Moderate
Technical University of Munich#,2020.0,2020.0,Nuremberg,Female,BSc,STEM,Shared Apartment,No,Yes,18.6,2.76,6.1,"""5.0""",7.5,4.7,HIGH
Technical University of Munich,2021.0,2021.0,Leipzig,Male,BSc,Business,Alone,No,Yes,21.1,2.66,6.5,"""3.9""",2.8,1.6,Moderate
Technical University of Munich,2021.0,2022.0,Stuttgart  ,Male,BSc,Humanities,Alone,Yes,No,22.7,3.09,7.8,"""2.5""",7.2,4.8,Moderate
Technical University of Munich,2020.0,2020.0,Munich,Male,BSc,SocialSci,Alone,No,No,17.6,3.35,7.6,"""2.4""",5.8,2.4,Moderate
Technical University of Munich,2022.0,2022.0,Munich,Female,MSc,SOCIALSCI,Dorm,Yes,Yes,26.1,2.6,6.3,"""6.3""",5.4,1.6,High
Technical University of Munich,2022.0,2022.0,Berlin,Male,BSc,Business,Family Home,Yes,No,18.3,3.07,8.0,"""5.1""",1.6,2.4,Moderate
Technical University of Munich,2022.0,2022.0,LEIPZIG,Male,BSc,Health,Family Home,Yes,No,20.3,3.1,7.5,"""3.0""",4.3,1.7,Moderate
Technical University of Munich,2020.0,2021.0,Berlin,,BSc,STEM,Shared Apartment,No,No,22.7,2.86,6.6,"""4.2""",8.1,4.5,High
Technical University of Munich,2021.0,2022.0,Berlin,Female,BSc,STEM,Dorm,Yes,No,20.0,2.59,5.7,"""5.1""",4.7,3.6,High
Technical  University  0f  Munich,2020.0,2020.0,Leipzig,Female,MSc,STEM,,Yes,No,23.2,2.23,6.1,"""5.0""",6.9,3.7,High
Technical University of Munich,2020.0,2021.0,Hannover,Male,BSc,Business,Dorm,No,Yes,23.4,3.44,8.9,"""4.1""",6.2,3.1,Moderate
Techn1cal  Un1vers1ty  of  Mun1ch,2020.0,2020.0,Leipzig,Female,MSc,SocialSci,Shared Apartment,Yes,No,22.1,2.44,6.6,"""2.8""",7.6,1.4,High
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,PhD,SocialSci,Shared Apartment,Yes,No,27.3,2.63,,"""4.2""",5.5,2.1,Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Non-binary,BSc,STEM,Dorm,NO,No,21.1,3.41,6.7,"""5.4""",3.9,2.1,Moderate
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM,Shared Apartment,No,Yes,19.3,3.2,7.2,"""3.7""",5.3,5.0,Moderate#
Technical University of Munich,2021.0,2022.0,Munich,Female,BSc,SocialSci,Dorm,No,No,21.6,3.29,5.7,"""3.4""",8.0,4.4,Moderate
Technical University of Munich,2021.0,2021.0,Frankfurt,Female,BSc,Health,Shared Apartment,No,Yes,21.7,3.17,7.3,"""2.6""",6.7,2.6,Moderate
Technical University of Munich,,2022.0,Cologne, Female,BSc,STEM,Family Home,Yes,No,18.3,3.17,8.1,"""4.7""",4.7,0.8,Moderate
Technical University of Munich,2021.0,2021.0,Stuttgart,Male,PhD,STEM,Dorm,No,No,32.3,2.77,5.7,,9.7,5.3,High
Technical  University  Of  Munich,2021.0,2022.0,Bremen,Female,MSc,STEM,Shared Apartment,No,YES,25.7,2.94,7.5,"""6.5""",7.1,2.9,High
Technical University of Munich,2019.0,2022.0,Nuremberg,Male,BSc,Business,Dorm,No,Yes,21.8,3.35,8.2,"""3.8""",6.7,2.6,Moderate
Technical University of Munich,2019.0,2022.0,Berlin,Male,MSc,STEM,Family Home,No,No,22.0,2.94,6.4,"""6.8""",5.4,5.4,Moderate
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM,Al0ne,No ,No,21.7,2.4,6.1,"""4.9""",6.3,1.8,High
Technical University of Munich,2021.0,2022.0,Hamburg,Male,MSc,SocialSci,Dorm,No,No,22.8,3.19,8.1,"""1.5""",6.6,2.3,Low
Technical University of Munich,2022.0,2022.0,Munich,Female,BSC,STEM,Shared Apartment,No,no,22.5,3.13,5.9,"""5.0""",1.7,2.3,Moderate
 Technical University of Munich,2020.0,,Munich,Female,BSc,STEM,Shared Apartment,No,No,19.2,2.31,6.3,"""3.4""",6.5,0.6,High
Technical University of Munich,2021.0,2022.0,hamburg,Male,PhD,STEM,Shared Apartment,Yes,Yes,31.3,3.04,8.2,"""4.9""",4.9,2.6,Low
Technical University of Munich,2020.0,2021.0,Leipzig,Female,MSc,Health,Shared Apartment,Yes#,Yes,23.3,2.91,6.4,"""2.6""",5.1,0.9,Moderate
Technical University of Munich,2020.0,2022.0,  Frankfurt,Female,MSc,STEM,Shared Apartment,No,No,29.3,2.74,7.1,"""4.0""",4.9,1.8,Moderate
Technical University of Munich,2019.0,2022.0,Hannover,Female,BSC,STEM,Shared Apartment,No,No,19.3,3.3,7.9,"""3.7""",2.7,1.6,Low
Technical University of Munich,2019.0,2021.0,Berlin,Female,MSc,STEM,Dorm,No,No,22.2,2.93,6.3,"""5.5""",3.2,1.9,High
Technical University of Munich,2022.0,2022.0,Berlin,Female,BSc,SocialSci,Shared Apartment,No,No,17.3,2.95,7.1,"""3.0""",7.2,1.4,High
Technical University of Munich,2020.0,2021.0,Cologne,Male,BSc,Humanities,Alone,No,No,19.6,3.12,8.7,"""4.5""",6.5,3.0,Moderate
  Technical  University  of  Munich,2021.0,2021.0,Berlin,Male,BSc,STEM,Dorm,Yes,Yes,21.6,3.27,7.5,"""5.7""",2.2,2.0,Moderate#
TECHNICAL  UNIVERSITY  OF  MUNICH,2021.0,2021.0,Munich,Male,BSc,STEM,Shared Apartment,Yes,Yes,18.9,2.98,7.2,"""3.1""",5.0,2.2,High
Technical University of Munich,2021.0,2021.0,nuremberg,Male,BSc,STEM,Dorm,No,No,21.5,3.21,8.2,"""3.9""",7.5,6.6,Low
Technical University of Munich#,2021.0,2022.0,Hamburg,Female,BSc,SocialSci,Family  Home  ,Yes,Yes,19.8,2.95,6.1,"""5.3""",4.5,2.1,High
Technical University of Munich ,2020.0,2021.0,Hamburg,Male,MSc,Health,Shared  Apartment#,No,No,25.9,2.54,5.3,"""4.0""",7.9,3.7,High
Technical University of Munich,2022.0,2022.0,Stuttgart,Male,MSc,Business,Shared Apartment,No,Yes,27.1,3.31,8.4,"""3.4""",6.9,3.8,Low
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,PhD,STEM,Dorm,No,No,26.8,2.62,7.4,"""4.4""",3.2,2.7,Moderate
Technical University of Munich,2022.0,2022.0,Stuttgart,Male,BSc,SocialSci,Shared Apartment,No,No,21.0,3.38,7.4,"""3.8""",5.0,3.1,Moderate
Technical University of Munich,2021.0,2021.0,Cologne,Female,PhD,SocialSci,Alone,Yes,No,24.1,2.84,6.1,"""5.3""",5.1,2.0,High
TECHNICAL UNIVERSITY OF MUNICH,2020.0,2020.0,Dresden,Female,BSc,STEM,Shared Apartment,No,No,20.0,2.35,7.0,"""5.1""",3.7,3.0,High
  Technical  University  of  Munich,2022.0,2022.0,Berlin,Female,BSc,STEM,Shared Apartment,Yes,No,21.9,3.03,6.0,"""2.9""",2.9,1.2,Moderate
Technical University of Munich,2020.0,2021.0,Cologne,F3mal3,MSc,STEM,Family Home#,No,No,20.3,3.22,6.4,"""7.2""",4.3,2.1,High
Technical University of Munich,2019.0,2021.0,Düsseldorf,Female,BSc,SocialSci,Shared Apartment,Yes,Yes,20.5,2.62,6.5,"""3.6""",4.9,2.1,High
Technical University of Munich,2020.0,2022.0,Bremen,Male,BSc,SocialSci,Shared Apartment,yes,YES,20.1,2.65,5.9,"""4.8""",5.7,0.0,High
Technical University of Munich,2022.0,2022.0,Cologne,Male,,SocialSci,D0rm,No,No,20.6,3.01,6.7,"""4.3""",7.1,5.2,Moderate
Technical University of Munich,2021.0,2022.0,Stuttgart,Female,BSc,Humanities,Dorm,No,No,19.0,3.4,,"""2.9""",6.2,6.3,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,MALE,MSc,STEM,Shared Apartment,Yes,yes,24.9,2.88,6.1,"""5.0""",6.4,2.4,High
Technical University of Munich,2022.0,2022.0,Hamburg,Female,BSc,STEM,Alone,No,No,21.7,2.89,7.7,"""4.2""",4.7,3.7,Moderate
Technical University of Munich,2020.0,2021.0,Berlin,Male,BSc,STEM,Alone,No,No,22.5,2.88,7.1,"""4.4""",6.8,4.3,High
Technical University of Munich,2022.0,2022.0,Leipzig,Female,BSc,Humanities,Alone,Yes,No,17.6,3.05,5.5,"""2.9""",4.9,0.0,High
Technical University of Munich,2021.0,2022.0,Munich,Female,BSc,Business,Shared Apartment,No,No,21.5,3.0,7.1,"""5.5""",4.5,4.2,Moderate
Technical University of Munich,2021.0,2021.0,Leipzig,Male,MSc,STEM,Dorm,No,Yes,24.6,2.53,6.2,"""3.4""",9.1,2.1,High
Technical University of Munich,2019.0,2022.0,Berlin,Male,PhD,STEM ,Shared Apartment,No,No,26.8,3.62,8.4,"""4.9""",1.5,6.4,Low
Technical University of Munich,2022.0,2022.0,Bremen,Male,MSc,SocialSci,Alone,,No,24.0,2.89,7.0,"""2.9""",2.1,2.3,Moderate
Technical University of Munich,2020.0,2021.0,Dresden,Male,MSc,SocialSci,Shared Apartment,No,No,30.2,3.1,6.2,"""7.0""",6.5,4.2,High
Technical University of Munich,2019.0,2021.0,Hamburg,Female,MSc,Business,SharedApartment,No,No,22.6,2.23,6.6,"""4.2""",6.5,1.1,High
Technical University of Munich,2019.0,2020.0,Frankfurt,FEMALE,BSc,stem,Dorm,Yes,No,20.6,2.26,6.4,"""3.4""",8.3,2.0,High
Technical University of Munich,2022.0,2022.0,Stuttgart,Non-binary,MSc,Business,,Yes,Yes,24.6,2.83,7.3,"""4.6""",3.8,1.2,High
Technical University of Munich,2022.0,2022.0,Berlin,Female,BSc,SocialSci, Shared Apartment,No,Yes,19.8,2.66,6.8,"""5.2""",7.7,0.2,High
Technical University of Munich,2019.0,2019.0,Leipzig,Male,BSC,STEM,Dorm,No,No,20.0,2.74,7.2,"""5.5""",4.1,4.3,Moderate
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM  ,Dorm,No,No,20.9,2.8,6.9,"""2.4""",5.4,0.8,Moderate 
Technical University of Munich,2022.0,2022.0,Munich,Female,BSc,Business,Dorm,Yes,No,22.7,3.33,7.2,"""2.6""",5.9,3.1,Moderate
Technical University of Munich,2019.0,2020.0,,Male,MSc,Business,Shared Apartment,No,No,25.8,3.01,5.7,"""6.7""",3.3,3.4,High
Technical University 0f Munich,2021.0,2021.0,Stuttgart,  Male,MSc,  STEM,Dorm,Yes,No,24.5,2.54,6.6,"""5.7""",5.2,0.4,High
Technical University of Munich,2020.0,2020.0,Berlin,Male,PhD,STEM,Dorm ,No,no,29.0,2.79,6.3,"""5.3""",9.1,2.6,High
Technical University of Munich,2022.0,2022.0,Berlin,,MSc,STEM,Family Home,No,No,22.6,3.34,7.5,"""5.2""",5.3,5.3,LOW
Technical University of Munich,2019.0,2022.0,Bremen,Male,BSc,Health,Shared Apartment,Yes,No,20.1,3.15,8.3,"""4.7""",6.2,3.7,Moderate
TechnicalUniversityofMunich,2021.0,2022.0,Leipzig,Non-binary,MSc,STEM,Shared Apartment,no,Yes,24.2,3.02,6.1,"""7.2""",3.1,1.5,High
Technical University of Munich,2020.0,2022.0,Hamburg,Female,MSc,STEM,Dorm,Yes  ,Yes,28.2,2.25,6.4,"""8.8""",6.1,0.3,High
Technical University of Munich,2019.0,2019.0,Nuremberg,Female,BSc,SocialSci,Dorm,No,No,23.5,2.27,5.6,"""5.3""",3.5,1.8,Moderate
Technical University of Munich,2021.0,2022.0,Nuremberg,Female,PhD,SocialSci,Alone,No,No,31.2,2.38,6.8,"""3.8""",4.0,3.0,Moderate
Technical University of Munich,2020.0,2020.0,Munich,Male,MSc,STEM,Family Home,Yes,No,25.8,2.45,5.8,"""5.1""",5.4,2.7,High
Technical University of Munich,2020.0,2022.0,,Female,BSc,STEM,Dorm,No,No,24.2,3.12,8.3,"""2.4""",4.3,3.0,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,Male,MSc,Health,Dorm,No,No,24.7,3.01,6.6,"""5.2""",3.1,3.7,Moderate
Technical University of Munich,2022.0,2022.0,Cologne,Male,MSc,STEM,Dorm,No,No,24.9,3.35,7.1,"""7.9""",3.4,4.2,High
